Start Timestamp,Elapsed Time (s),Rounds Played,Score,Total Reward,Loss,BOILING,BOMB_DROPPED,BOMB_EXPLODED,COIN_COLLECTED,COIN_FOUND,COOL,CRATE_DESTROYED,FRESHENED_UP,GOT_KILLED,HOT,INVALID_ACTION,KILLED_OPPONENT,KILLED_SELF,MOVED_DOWN,MOVED_LEFT,MOVED_RIGHT,MOVED_UP,OPPONENT_ELIMINATED,SURVIVED_ROUND,WAITED,WARM,UP,RIGHT,DOWN,LEFT,WAIT,BOMB
2024-09-15 19:51:08,0.2131190299987793,10,1,-168.03999999999994,7.343341296189465,5,14,14,19,0,0,0,4,10,5,45,0,10,4,12,1,47,0,0,34,14,55,8,11,18,34,31
2024-09-15 19:51:08,0.34313225746154785,10,0,-128.9599999999999,11.07623316347599,2,10,10,38,0,0,0,0,10,2,42,0,10,3,35,5,33,0,0,11,10,37,8,4,60,11,19
2024-09-15 19:51:08,0.42592525482177734,10,1,-168.23999999999992,7.825863402336836,0,10,10,16,0,0,0,1,10,2,20,0,10,3,13,22,16,0,0,3,10,20,27,5,19,3,13
2024-09-15 19:51:08,0.5656640529632568,10,15,-125.48000000000039,15.378259923309088,1,14,14,35,0,0,0,4,10,1,18,0,10,3,35,46,29,0,0,4,14,33,49,4,36,4,23
2024-09-15 19:51:08,0.6433610916137695,10,5,-183.35999999999981,9.397644016891718,1,12,12,9,0,0,0,3,10,1,27,0,10,1,6,12,12,0,0,0,12,12,14,1,13,0,30
2024-09-15 19:51:08,0.7071900367736816,10,0,-195.36,18.26790900528431,5,10,10,6,0,0,0,0,10,5,30,0,10,0,8,8,0,0,0,0,10,0,10,1,13,0,32
2024-09-15 19:51:08,0.7613420486450195,10,1,-203.35999999999984,82.12609179317951,8,10,10,4,0,0,0,0,10,8,36,0,10,0,6,0,0,0,0,1,10,0,0,0,6,1,46
2024-09-15 19:51:08,0.8391010761260986,10,0,-206.9599999999998,780.9791635274887,10,11,11,5,0,0,0,1,10,10,59,0,10,1,3,1,1,0,0,2,11,2,2,2,18,2,52
2024-09-15 19:51:08,0.8880271911621094,10,1,-200.83999999999992,1059.1164190769196,9,10,10,6,0,0,0,0,10,9,39,0,10,0,4,0,0,0,0,0,10,1,0,2,5,0,45
2024-09-15 19:51:08,0.9585552215576172,10,1,-195.71999999999986,3507.6934151649475,7,13,13,7,0,0,0,3,10,7,43,0,10,0,12,0,5,0,0,1,13,6,0,0,13,1,54
2024-09-15 19:51:08,1.0076532363891602,10,0,-195.24000000000007,6681.243368148804,6,10,10,7,0,0,0,0,10,7,32,0,10,0,9,0,0,0,0,1,10,0,0,3,9,1,39
2024-09-15 19:51:08,1.05790114402771,10,0,-204.40000000000003,6511.036933898926,9,10,10,4,0,0,0,0,10,9,37,0,10,0,5,0,0,0,0,1,10,1,0,1,5,1,45
2024-09-15 19:51:08,1.1137290000915527,10,0,-202.47999999999996,17211.552764892578,9,10,10,5,0,0,0,0,10,9,38,0,10,0,8,0,0,0,0,2,10,1,1,1,9,2,44
2024-09-15 19:51:08,1.1633789539337158,10,1,-207.15999999999983,23900.572311401367,7,10,10,2,0,0,0,0,10,9,35,0,10,1,5,0,0,0,0,0,10,0,0,1,6,0,44
2024-09-15 19:51:08,1.215832233428955,10,0,-203.43999999999988,35962.121673583984,8,10,10,4,0,0,0,0,10,9,35,0,10,0,8,1,0,0,0,1,10,0,2,0,10,1,42
2024-09-15 19:51:08,1.2643630504608154,10,0,-206.44000000000003,56022.29487609863,9,10,10,3,0,0,0,0,10,9,37,0,10,0,4,0,0,0,0,1,10,1,0,0,4,1,46
2024-09-15 19:51:08,1.3151192665100098,10,0,-206.51999999999998,71183.09503173828,8,10,10,3,0,0,0,0,10,10,38,0,10,1,4,2,0,0,0,0,10,0,2,1,6,0,46
2024-09-15 19:51:08,1.3670811653137207,10,1,-191.11999999999995,92234.24151611328,6,10,10,9,0,0,0,0,10,7,32,0,10,0,10,1,1,0,0,1,10,1,2,2,10,1,39
2024-09-15 19:51:08,1.4178462028503418,10,1,-194.0,173512.52783203125,7,10,10,8,0,0,0,1,10,8,34,0,10,2,7,0,1,0,0,0,10,1,1,5,7,0,40
2024-09-15 19:51:08,1.4679360389709473,10,0,-199.64,169166.70361328125,7,10,10,5,0,0,0,0,10,7,32,0,10,0,6,3,0,0,0,1,10,1,3,0,6,1,41
2024-09-15 19:51:08,1.5227720737457275,10,0,-200.95999999999987,321070.16540527344,6,10,10,4,0,0,0,0,10,6,33,0,10,0,11,0,0,0,0,0,10,1,0,0,11,0,42
2024-09-15 19:51:08,1.577681303024292,10,0,-202.92,510908.0174560547,8,10,10,4,0,0,0,0,10,8,35,0,10,0,11,1,0,0,0,0,10,0,2,0,11,0,44
2024-09-15 19:51:08,1.6296591758728027,10,0,-206.23999999999987,515273.31298828125,6,10,10,1,0,0,0,0,10,6,30,0,10,1,13,0,0,0,0,0,10,1,0,1,13,0,39
2024-09-15 19:51:08,1.6803672313690186,10,1,-198.03999999999994,678802.0231933594,7,10,10,6,0,0,0,0,10,7,34,0,10,0,9,0,0,0,0,1,10,0,0,1,9,1,43
2024-09-15 19:51:08,1.731708288192749,10,0,-198.75999999999974,1273519.2287597656,6,10,10,5,0,0,0,0,10,6,32,0,10,0,9,2,0,0,0,1,10,1,3,1,10,1,38
2024-09-15 19:51:08,1.779548168182373,10,1,-192.07999999999996,1740604.7114257812,3,10,10,7,0,0,0,0,10,5,27,0,10,1,11,1,0,0,0,1,10,0,1,2,12,1,35
2024-09-15 19:51:08,1.8314423561096191,10,0,-204.56000000000003,1392001.6625976562,9,10,10,4,0,0,0,0,10,9,38,0,10,0,6,0,0,0,0,1,10,0,0,0,6,1,48
2024-09-15 19:51:08,1.87980318069458,10,0,-208.48000000000002,2660934.5419921875,9,10,10,2,0,0,0,0,10,9,37,0,10,0,2,1,0,0,0,2,10,0,2,0,3,2,45
2024-09-15 19:51:08,1.9361763000488281,10,0,-205.6,4104377.5693359375,8,11,11,3,0,0,0,1,10,9,39,0,10,0,9,0,1,0,0,0,11,1,0,0,10,0,49
2024-09-15 19:51:08,1.9927752017974854,10,1,-202.04000000000002,5854221.1083984375,7,10,10,4,0,0,0,0,10,7,35,0,10,0,13,1,0,0,0,1,10,2,1,0,13,1,43
2024-09-15 19:51:08,2.044145345687866,10,0,-195.48000000000005,4204588.876953125,8,10,10,8,0,0,0,0,10,9,35,0,10,0,7,1,0,0,0,1,10,0,1,1,7,1,44
2024-09-15 19:51:08,2.095107078552246,10,1,-207.03999999999994,6882609.134765625,8,10,10,2,0,0,0,0,10,8,35,0,10,0,8,0,1,0,0,1,10,1,0,0,10,1,43
2024-09-15 19:51:08,2.1449501514434814,10,1,-205.11999999999986,7411267.05859375,8,10,10,3,0,0,0,0,10,8,35,0,10,0,7,0,0,0,0,1,10,0,0,1,7,1,44
2024-09-15 19:51:08,2.1975512504577637,10,0,-208.44000000000005,9471828.625,9,10,10,2,0,0,0,0,10,9,38,0,10,0,7,2,0,0,0,0,10,1,2,0,8,0,46
2024-09-15 19:51:08,2.2481889724731445,10,0,-199.0,14758518.71484375,6,10,10,5,0,0,0,0,10,6,33,0,10,0,9,0,1,0,0,1,10,2,0,0,10,1,41
2024-09-15 19:51:08,2.3088252544403076,10,0,-200.47999999999988,14773298.7734375,6,10,10,4,0,0,0,0,10,7,31,0,10,0,22,1,0,0,0,1,10,1,1,1,22,1,39
2024-09-15 19:51:08,2.3608081340789795,10,1,-202.4799999999999,11235166.4375,9,10,10,5,0,0,0,0,10,9,38,0,10,0,8,0,0,0,0,0,10,0,0,0,8,0,48
2024-09-15 19:51:08,2.4117372035980225,10,1,-197.5599999999999,23811374.9140625,6,10,10,6,0,0,0,0,10,7,34,0,10,0,9,2,0,0,0,1,10,1,2,4,9,1,39
2024-09-15 19:51:08,2.461984157562256,10,1,-209.03999999999994,21144344.21875,9,10,10,2,0,0,0,0,10,9,40,0,10,0,3,0,1,0,0,0,10,2,0,0,6,0,46
