Start Timestamp,Elapsed Time (s),Rounds Played,Score,Total Reward,Loss,BOILING,BOMB_DROPPED,BOMB_EXPLODED,COIN_COLLECTED,COIN_FOUND,COOL,CRATE_DESTROYED,FRESHENED_UP,GOT_KILLED,HOT,INVALID_ACTION,KILLED_OPPONENT,KILLED_SELF,MOVED_DOWN,MOVED_LEFT,MOVED_RIGHT,MOVED_UP,OPPONENT_ELIMINATED,SURVIVED_ROUND,WAITED,WARM,UP,RIGHT,DOWN,LEFT,WAIT,BOMB
2024-09-15 20:09:14,0.13166499137878418,10,0,-96.49999999999994,1.2774886712431908,8,10,10,5,0,0,0,0,10,8,39,0,10,1,1,0,1,0,0,1,10,2,1,1,1,1,47
2024-09-15 20:09:14,0.2860260009765625,10,0,-84.44,7.149584488943219,3,12,12,9,0,0,0,2,10,4,30,0,10,25,2,2,4,0,0,27,12,4,3,39,4,27,25
2024-09-15 20:09:14,0.518272876739502,10,1,-49.580000000000055,10.812975369393826,1,11,11,24,0,0,0,2,10,2,17,0,10,43,2,28,32,0,0,12,11,33,37,45,4,12,14
2024-09-15 20:09:14,0.6719169616699219,10,1,-43.14000000000005,11.445794101804495,0,12,12,28,0,0,0,3,10,0,27,0,10,12,0,12,50,0,0,2,12,58,23,13,1,2,18
2024-09-15 20:09:14,0.8997180461883545,10,4,10.059999999999892,19.140241015702486,0,13,13,53,0,0,0,4,10,1,18,0,10,26,0,78,26,0,0,2,13,27,89,27,1,2,17
2024-09-15 20:09:14,1.2662959098815918,10,15,72.78000000000057,37.75862197205424,0,14,14,83,0,0,0,5,10,2,33,0,10,45,26,73,90,0,0,7,14,94,83,48,42,7,14
2024-09-15 20:09:14,1.824383020401001,10,11,304.11999999999847,85.15988569706678,0,16,16,181,0,0,0,14,9,0,18,0,9,105,125,135,163,0,1,6,16,168,138,108,131,6,17
2024-09-15 20:09:14,2.3119630813598633,10,31,405.73999999999467,96.80833307653666,1,15,15,242,0,0,0,10,10,1,20,0,10,159,125,114,154,0,0,5,15,158,118,164,131,5,16
2024-09-15 20:09:14,3.269935131072998,10,2,606.699999999986,149.3911658078432,0,19,19,308,0,0,0,15,7,1,32,0,7,196,186,188,206,0,3,12,19,223,192,197,191,12,24
2024-09-15 20:09:14,4.545152902603149,10,50,826.419999999978,201.5922421142459,0,19,19,403,0,0,0,16,6,3,32,0,6,254,251,240,276,0,4,21,19,284,248,260,256,21,24
2024-09-15 20:09:14,5.755518913269043,10,3,742.6399999999832,178.4432268589735,0,13,13,355,0,0,0,10,5,0,40,0,5,222,199,224,221,0,5,20,13,230,229,240,207,20,13
2024-09-15 20:09:14,6.671166896820068,10,36,547.1199999999886,149.1790726184845,0,18,18,290,0,0,0,12,8,3,31,0,8,180,200,165,161,0,2,22,18,177,170,184,205,22,19
2024-09-15 20:09:14,8.094872951507568,10,29,879.279999999977,209.6041255518794,0,14,14,420,0,0,0,11,5,0,32,0,5,269,262,238,238,0,5,19,14,248,241,282,266,19,16
2024-09-15 20:09:14,9.453341245651245,10,49,995.9999999999732,249.77586168795824,0,16,16,464,0,0,0,14,4,0,30,0,4,330,292,282,301,0,6,24,16,315,290,334,295,24,17
2024-09-15 20:09:14,10.204812049865723,10,21,419.1199999999947,118.29316563904285,0,15,15,239,0,0,0,8,9,1,27,0,9,140,123,148,148,0,1,12,15,154,154,145,129,12,19
2024-09-15 20:09:14,11.242254972457886,10,16,597.6599999999875,159.4830518141389,0,14,14,303,0,0,0,12,7,0,15,0,7,190,165,216,198,0,3,14,14,200,218,197,169,14,14
2024-09-15 20:09:14,12.255695104598999,10,16,712.9399999999821,183.04240118712187,0,17,17,349,0,0,0,15,6,1,26,0,6,229,208,189,241,0,4,17,17,247,195,237,213,17,18
2024-09-15 20:09:14,13.285353899002075,10,28,816.7399999999803,204.6987857967615,0,17,17,389,0,0,0,15,5,1,30,0,5,247,235,222,268,0,5,17,17,277,224,253,246,17,19
2024-09-15 20:09:14,14.210222005844116,10,49,543.9199999999903,152.44665689766407,0,14,14,278,0,0,0,8,7,2,22,0,7,193,161,191,175,0,3,7,14,178,197,199,165,7,17
2024-09-15 20:09:14,15.141603946685791,10,41,663.2599999999849,195.50236969441175,1,14,14,335,0,0,0,8,7,2,35,0,7,245,215,220,211,0,3,25,14,215,223,263,218,25,21
2024-09-15 20:09:14,15.691314220428467,10,28,400.11999999999443,125.77137652039528,4,11,11,221,0,0,0,4,8,4,34,0,8,152,154,110,136,0,2,13,11,137,113,161,158,13,28
2024-09-15 20:09:14,15.847347259521484,10,1,19.399999999999938,39.299160808324814,8,11,11,60,0,0,0,3,10,8,36,0,10,30,39,11,48,0,0,4,11,54,13,31,39,4,38
2024-09-15 20:09:14,15.896301031112671,10,1,-97.24,14.558872431516647,7,10,10,4,0,0,0,0,10,7,33,0,10,0,8,3,0,0,0,2,10,3,4,1,8,2,38
2024-09-15 20:09:14,15.957927227020264,10,0,-93.31999999999992,21.544471099972725,8,10,10,6,0,0,0,0,10,9,33,0,10,5,4,2,10,0,0,2,10,12,2,6,6,2,38
2024-09-15 20:09:14,16.012015104293823,10,1,-89.82000000000002,26.15891106426716,5,10,10,7,0,0,0,0,10,6,29,0,10,3,4,4,12,0,0,0,10,12,4,4,4,0,38
2024-09-15 20:09:14,16.065349102020264,10,1,-89.32000000000001,17.18351501226425,8,10,10,8,0,0,0,0,10,8,32,0,10,0,3,0,12,0,0,2,10,12,0,0,3,2,42
2024-09-15 20:09:14,16.115782022476196,10,1,-101.37999999999998,30.13249111175537,10,11,11,3,0,0,0,1,10,10,43,0,10,0,1,0,2,0,0,0,11,3,0,0,2,0,52
2024-09-15 20:09:14,16.16781520843506,10,1,-96.83999999999997,30.838012740015984,9,10,10,5,0,0,0,0,10,10,38,0,10,0,0,2,2,0,0,0,10,3,2,2,0,0,45
2024-09-15 20:09:14,16.230676889419556,10,4,-93.22000000000011,87.33650721609592,8,10,10,6,0,0,0,0,10,8,35,0,10,1,5,16,3,0,0,0,10,4,16,6,5,0,39
2024-09-15 20:09:14,16.278756141662598,10,0,-97.07999999999996,27.322533130645752,10,10,10,5,0,0,0,0,10,10,38,0,10,0,1,0,2,0,0,2,10,2,0,0,3,2,46
2024-09-15 20:09:14,16.325984001159668,10,0,-98.59999999999997,46.005407840013504,6,10,10,3,0,0,0,0,10,6,30,0,10,1,4,5,1,0,0,1,10,1,5,3,5,1,37
2024-09-15 20:09:14,16.37546992301941,10,1,-100.37999999999995,42.266464963555336,9,10,10,3,0,0,0,0,10,9,36,0,10,1,5,1,0,0,0,0,10,0,1,4,6,0,42
2024-09-15 20:09:14,16.42247700691223,10,0,-97.01999999999994,171.84648126363754,6,10,10,4,0,0,0,0,10,6,33,0,10,2,0,0,6,0,0,1,10,8,0,2,0,1,41
2024-09-15 20:09:14,16.483539819717407,10,0,-95.93999999999996,95.03024651110172,7,12,12,5,0,0,0,2,10,9,42,0,10,2,3,5,3,0,0,1,12,6,8,6,3,1,44
2024-09-15 20:09:14,16.528571128845215,10,0,-95.91999999999997,215.12181025743484,8,10,10,5,0,0,0,0,10,8,34,0,10,0,1,0,4,0,0,1,10,5,2,1,1,1,40
2024-09-15 20:09:14,16.587419033050537,10,0,-102.09999999999995,313.86490499973297,8,10,10,2,0,0,0,0,10,8,37,0,10,0,4,0,4,0,0,0,10,5,0,3,5,0,42
