Start Timestamp,Elapsed Time (s),Rounds Played,Score,Total Reward,Loss,BOILING,BOMB_DROPPED,BOMB_EXPLODED,COIN_COLLECTED,COIN_FOUND,COOL,CRATE_DESTROYED,FRESHENED_UP,GOT_KILLED,HOT,INVALID_ACTION,KILLED_OPPONENT,KILLED_SELF,MOVED_DOWN,MOVED_LEFT,MOVED_RIGHT,MOVED_UP,OPPONENT_ELIMINATED,SURVIVED_ROUND,WAITED,WARM,UP,RIGHT,DOWN,LEFT,WAIT,BOMB
2024-09-15 19:41:37,0.3209068775177002,10,1,-189.1599999999998,5.046514697372913,4,11,11,16,0,0,0,1,10,6,116,0,10,64,0,5,17,0,0,42,11,18,15,101,59,42,20
2024-09-15 19:41:37,0.43857717514038086,10,1,-136.08000000000007,6.001784138381481,0,14,14,30,0,0,0,4,10,2,15,0,10,69,0,11,3,0,0,4,14,4,11,71,1,4,25
2024-09-15 19:41:37,0.5195350646972656,10,1,-180.75999999999985,4.9821691662073135,1,12,12,10,0,0,0,3,10,3,22,0,10,17,1,17,6,0,0,2,12,12,19,18,1,2,25
2024-09-15 19:41:37,0.6399171352386475,10,2,-151.47999999999996,7.918504606932402,1,16,16,24,0,0,0,9,10,3,35,0,10,27,3,12,16,0,0,1,16,23,15,27,4,1,40
2024-09-15 19:41:37,0.7494702339172363,10,2,-139.11999999999992,7.978583626449108,0,14,14,29,0,0,0,5,10,1,20,0,10,12,13,11,26,0,0,3,14,26,18,12,14,3,26
2024-09-15 19:41:37,0.8846409320831299,10,1,-103.76000000000006,12.234067630022764,0,14,14,45,0,0,0,4,10,1,10,0,10,15,31,18,42,0,0,0,14,44,18,17,32,0,19
2024-09-15 19:41:37,0.9714460372924805,10,1,-147.04000000000008,8.38706211000681,0,10,10,25,0,0,0,1,10,1,8,0,10,6,32,8,18,0,0,2,10,21,8,6,33,2,14
2024-09-15 19:41:37,1.070695161819458,10,0,-137.48000000000033,10.365799259394407,0,12,12,29,0,0,0,3,10,1,8,0,10,17,28,15,13,0,0,4,12,13,18,17,30,4,15
2024-09-15 19:41:37,1.1661019325256348,10,1,-148.64000000000038,10.202365837991238,0,10,10,23,0,0,0,3,10,0,4,0,10,9,31,15,19,0,0,4,10,19,16,11,32,4,10
2024-09-15 19:41:37,1.2877001762390137,10,2,-131.68000000000023,13.765638299286366,0,11,11,31,0,0,0,3,10,1,3,0,10,28,41,11,18,0,0,3,11,20,11,29,41,3,11
2024-09-15 19:41:37,1.3839941024780273,10,0,-146.24000000000024,11.129627548158169,0,10,10,25,0,0,0,1,10,1,7,0,10,10,42,19,8,0,0,0,10,9,20,10,44,0,13
2024-09-15 19:41:37,1.457089900970459,10,1,-170.36000000000004,7.729931972920895,0,10,10,13,0,0,0,2,10,1,4,0,10,13,16,15,7,0,0,6,10,7,16,13,17,6,12
2024-09-15 19:41:37,1.5193901062011719,10,2,-161.40000000000006,7.2727746441960335,0,10,10,18,0,0,0,0,10,1,3,0,10,0,25,12,3,0,0,7,10,3,13,1,25,7,11
2024-09-15 19:41:37,1.5761871337890625,10,1,-173.72000000000006,6.6973795890808105,0,10,10,12,0,0,0,0,10,1,3,0,10,7,13,5,7,0,0,11,10,7,5,9,13,11,11
2024-09-15 19:41:37,1.641646146774292,10,1,-174.96,17.481557488441467,1,10,10,12,0,0,0,0,10,2,4,0,10,0,14,12,0,0,0,23,10,1,12,0,15,23,12
2024-09-15 19:41:37,1.7069261074066162,10,0,-180.16000000000005,96.91697895526886,3,10,10,10,0,0,0,1,10,3,5,0,10,1,12,7,1,0,0,27,10,3,7,2,13,27,11
2024-09-15 19:41:37,1.769068956375122,10,0,-188.63999999999996,266.50770258903503,0,10,10,5,0,0,0,0,10,1,5,0,10,0,6,12,1,0,0,20,10,1,12,1,7,20,13
2024-09-15 19:41:37,1.8350062370300293,10,0,-192.7600000000001,797.396119594574,5,10,10,5,0,0,0,0,10,5,7,0,10,0,14,2,0,0,0,30,10,2,2,0,14,30,15
2024-09-15 19:41:37,1.8860909938812256,10,0,-186.5599999999999,1288.6407923698425,3,10,10,7,0,0,0,0,10,3,4,0,10,0,7,9,0,0,0,20,10,0,9,0,8,20,13
2024-09-15 19:41:37,1.939892292022705,10,0,-181.80000000000004,3300.884285926819,3,10,10,9,0,0,0,0,10,3,0,0,10,0,12,3,0,0,0,25,10,0,3,0,12,25,10
2024-09-15 19:41:37,1.9902288913726807,10,0,-189.95999999999995,6708.306432723999,5,10,10,6,0,0,0,0,10,5,2,0,10,0,10,1,0,0,0,27,10,0,1,0,10,27,12
2024-09-15 19:41:37,2.0524232387542725,10,1,-176.68000000000006,15668.408435821533,4,11,11,12,0,0,0,1,10,4,4,0,10,1,12,4,1,0,0,26,11,2,5,1,12,26,13
2024-09-15 19:41:37,2.110011100769043,10,1,-190.39999999999998,27327.165702819824,5,10,10,6,0,0,0,0,10,5,4,0,10,0,4,6,0,0,0,32,10,0,6,2,5,32,11
2024-09-15 19:41:37,2.1701481342315674,10,0,-189.91999999999996,43079.39665222168,5,11,11,7,0,0,0,1,10,7,11,0,10,1,10,0,1,0,0,23,11,1,3,3,10,23,17
2024-09-15 19:41:37,2.2230770587921143,10,0,-196.51999999999992,87587.01084899902,5,10,10,3,0,0,0,0,10,7,1,0,10,0,6,5,1,0,0,30,10,1,5,1,6,30,10
2024-09-15 19:41:37,2.2755062580108643,10,0,-186.64,109502.30041503906,3,10,10,7,0,0,0,0,10,4,2,0,10,0,14,0,0,0,0,24,10,0,1,0,14,24,11
2024-09-15 19:41:37,2.333390951156616,10,0,-177.39999999999998,147549.27490234375,3,10,10,12,0,0,0,0,10,4,6,0,10,0,14,0,1,0,0,26,10,1,3,0,14,26,13
2024-09-15 19:41:37,2.3912172317504883,10,0,-188.59999999999985,282137.59631347656,5,11,11,7,0,0,0,1,10,7,5,0,10,2,12,1,0,0,0,26,11,0,2,2,12,26,15
2024-09-15 19:41:37,2.449735164642334,10,1,-196.67999999999998,402477.3112792969,6,11,11,3,0,0,0,1,10,7,3,0,10,1,10,1,1,0,0,31,11,2,2,1,10,31,12
2024-09-15 19:41:37,2.5036211013793945,10,2,-190.39999999999992,416279.75537109375,3,10,10,5,0,0,0,0,10,4,1,0,10,0,12,3,0,0,0,24,10,0,3,0,12,24,11
2024-09-15 19:41:37,2.5567800998687744,10,0,-180.8,634909.2802734375,4,10,10,10,0,0,0,0,10,4,1,0,10,0,14,1,0,0,0,26,10,0,1,0,15,26,10
2024-09-15 19:41:37,2.6112632751464844,10,1,-182.72,832863.1643066406,4,10,10,9,0,0,0,0,10,4,1,0,10,0,14,3,0,0,0,26,10,0,4,0,14,26,10
2024-09-15 19:41:37,2.6690621376037598,10,0,-195.35999999999996,1088366.2016601562,8,10,10,5,0,0,0,0,10,8,6,0,10,2,4,0,0,0,0,35,10,0,5,2,5,35,10
2024-09-15 19:41:37,2.7268059253692627,10,1,-195.51999999999998,1304942.9663085938,6,10,10,4,0,0,0,0,10,7,3,0,10,0,6,0,1,0,0,30,10,1,1,0,7,30,11
2024-09-15 19:41:37,2.7989768981933594,10,0,-186.28000000000003,1673033.0209960938,6,10,10,8,0,0,0,0,10,6,0,0,10,0,12,1,0,0,0,28,10,0,1,0,12,28,10
2024-09-15 19:41:37,2.85589599609375,10,0,-183.20000000000002,1834532.0712890625,4,10,10,9,0,0,0,0,10,4,3,0,10,0,14,1,0,0,0,23,10,1,1,0,14,23,12
2024-09-15 19:41:37,2.955390214920044,10,2,-192.11999999999983,4394769.7724609375,5,12,12,6,0,0,0,2,10,6,18,0,10,2,12,2,1,0,0,29,12,1,17,3,13,29,13
2024-09-15 19:41:37,3.0348010063171387,10,0,-189.95999999999992,3872082.65234375,5,10,10,6,0,0,0,0,10,5,2,0,10,0,10,1,0,0,0,27,10,0,1,0,11,27,11
2024-09-15 19:41:37,3.1192071437835693,10,1,-186.67999999999995,5624120.947265625,3,11,11,7,0,0,0,1,10,5,4,0,10,1,15,1,1,0,0,24,11,1,1,1,15,24,15
2024-09-15 19:41:37,3.1908152103424072,10,0,-192.43999999999997,5854791.5703125,8,10,10,6,0,0,0,0,10,8,1,0,10,0,4,0,0,0,0,35,10,0,0,0,4,35,11
2024-09-15 19:41:37,3.2540581226348877,10,0,-197.55999999999995,7005726.34375,7,10,10,3,0,0,0,0,10,7,1,0,10,0,6,0,0,0,0,34,10,0,0,0,7,34,10
2024-09-15 19:41:37,3.3172640800476074,10,1,-189.99999999999991,6997089.716796875,3,10,10,5,0,0,0,0,10,3,1,0,10,0,15,0,0,0,0,25,10,1,0,0,15,25,10
2024-09-15 19:41:37,3.377794027328491,10,1,-190.5599999999999,12422266.9765625,6,11,11,6,0,0,0,1,10,6,4,0,10,0,8,2,1,0,0,32,11,1,2,1,9,32,13
2024-09-15 19:41:37,3.432913064956665,10,0,-188.43999999999994,12937004.5546875,4,10,10,7,0,0,0,0,10,6,5,0,10,0,13,1,0,0,0,22,10,0,2,2,14,22,11
2024-09-15 19:41:37,3.487114906311035,10,1,-192.44,13583694.875,8,10,10,6,0,0,0,0,10,8,1,0,10,0,4,0,0,0,0,36,10,0,0,1,4,36,10
2024-09-15 19:41:37,3.541891098022461,10,1,-190.07999999999996,18250466.5859375,7,10,10,7,0,0,0,0,10,7,4,0,10,0,5,2,1,0,0,30,10,1,3,0,6,30,12
2024-09-15 19:41:37,3.594332218170166,10,3,-190.75999999999996,19569527.0859375,5,10,10,6,0,0,0,0,10,7,2,0,10,0,11,0,0,0,0,27,10,0,1,0,11,27,11
2024-09-15 19:41:37,3.654534101486206,10,2,-188.87999999999997,23548573.65625,4,10,10,6,0,0,0,0,10,4,1,0,10,0,13,0,0,0,0,27,10,0,0,1,13,27,10
2024-09-15 19:41:37,3.7249152660369873,10,0,-197.43999999999994,24886278.7578125,6,10,10,3,0,0,0,0,10,7,3,0,10,0,8,0,1,0,0,31,10,2,1,0,8,31,11
2024-09-15 19:41:37,3.7802531719207764,10,0,-198.87999999999994,32082634.671875,7,10,10,3,0,0,0,0,10,8,6,0,10,3,3,1,1,0,0,28,10,2,1,3,7,28,11
2024-09-15 19:41:37,3.832247018814087,10,1,-181.16,35659296.734375,4,10,10,10,0,0,0,0,10,4,2,0,10,0,10,0,1,0,0,27,10,1,0,0,11,27,11
2024-09-15 19:41:37,3.8925669193267822,10,1,-198.43999999999994,48379474.984375,7,11,11,3,0,0,0,1,10,8,7,0,10,1,8,0,0,0,0,32,11,2,0,2,8,32,15
2024-09-15 19:41:37,3.9421491622924805,10,1,-188.91999999999996,46756297.59375,4,10,10,6,0,0,0,0,10,4,1,0,10,2,10,0,0,0,0,27,10,0,0,2,10,27,11
2024-09-15 19:41:37,3.992356061935425,10,0,-180.63999999999996,57074068.4375,3,10,10,10,0,0,0,0,10,3,4,0,10,2,12,0,0,0,0,22,10,0,0,2,14,22,12
2024-09-15 19:41:37,4.043199300765991,10,0,-192.87999999999997,69684748.375,4,10,10,4,0,0,0,0,10,4,1,0,10,0,11,0,2,0,0,26,10,2,0,0,11,26,11
2024-09-15 19:41:37,4.097171068191528,10,0,-190.56000000000006,76743887.75,6,10,10,6,0,0,0,0,10,6,1,0,10,1,8,1,1,0,0,31,10,1,1,2,8,31,10
2024-09-15 19:41:37,4.14800500869751,10,2,-188.87999999999997,84625563.3125,6,10,10,7,0,0,0,0,10,6,2,0,10,0,8,0,0,0,0,31,10,1,0,0,9,31,10
2024-09-15 19:41:37,4.202202081680298,10,0,-192.8,102863917.75,6,10,10,5,0,0,0,0,10,6,2,0,10,0,9,1,0,0,0,31,10,0,1,1,9,31,11
2024-09-15 19:41:37,4.2525811195373535,10,0,-191.03999999999996,94944984.9375,4,10,10,5,0,0,0,0,10,5,0,0,10,1,13,0,0,0,0,26,10,0,0,1,13,26,10
2024-09-15 19:41:37,4.314698934555054,10,0,-194.76,145028981.5625,7,10,10,5,0,0,0,0,10,8,5,0,10,0,5,1,0,0,0,40,10,0,2,0,7,40,12
2024-09-15 19:41:37,4.366521120071411,10,0,-189.1599999999999,173838224.875,6,10,10,7,0,0,0,0,10,6,4,0,10,1,9,1,0,0,0,27,10,0,1,2,10,27,12
