Start Timestamp,Elapsed Time (s),Rounds Played,Score,Total Reward,Loss,BOILING,BOMB_DROPPED,BOMB_EXPLODED,COIN_COLLECTED,COIN_FOUND,COOL,CRATE_DESTROYED,FRESHENED_UP,GOT_KILLED,HOT,INVALID_ACTION,KILLED_OPPONENT,KILLED_SELF,MOVED_DOWN,MOVED_LEFT,MOVED_RIGHT,MOVED_UP,OPPONENT_ELIMINATED,SURVIVED_ROUND,WAITED,WARM,UP,RIGHT,DOWN,LEFT,WAIT,BOMB
2024-09-15 20:21:49,0.23240303993225098,10,3,-84.60000000000016,3.6928628322202712,7,11,11,9,0,0,0,1,10,7,58,0,10,32,15,4,60,0,0,11,11,82,4,35,29,11,30
2024-09-15 20:21:49,1.046593189239502,10,29,208.26000000000204,28.305351920425892,2,18,18,144,0,0,0,14,10,3,90,0,10,174,175,166,137,0,0,19,18,152,197,208,182,19,21
2024-09-15 20:21:49,1.7945952415466309,10,38,656.9999999999847,59.484527891501784,0,16,16,342,0,0,0,11,8,0,28,0,8,207,165,201,243,0,2,11,16,256,205,212,170,11,17
2024-09-15 20:21:49,2.524282217025757,10,12,617.9799999999847,69.8812496252358,0,16,16,322,0,0,0,11,8,1,18,0,8,218,195,217,188,0,2,9,16,192,223,223,196,9,18
2024-09-15 20:21:49,2.925244092941284,10,49,333.3599999999997,40.59880916774273,0,9,9,198,0,0,0,3,9,2,15,0,9,115,113,94,126,0,1,8,9,127,99,118,117,8,11
2024-09-15 20:21:49,3.7379462718963623,10,49,809.0799999999787,87.08398262411356,0,10,10,386,0,0,0,7,5,1,17,0,5,267,233,218,204,0,5,19,10,206,223,270,238,19,12
2024-09-15 20:21:49,4.3803253173828125,10,7,541.1799999999894,71.47024070844054,0,12,12,296,0,0,0,9,9,3,18,0,9,192,146,173,208,0,1,13,12,210,177,199,150,13,13
2024-09-15 20:21:49,5.119298219680786,10,16,559.9599999999881,71.07799512147903,0,10,10,276,0,0,0,6,6,0,20,0,6,165,164,161,214,0,4,10,10,215,168,171,168,10,12
2024-09-15 20:21:49,5.851348161697388,10,40,469.2999999999915,65.28189077600837,0,13,13,252,0,0,0,9,8,1,25,0,8,183,124,148,178,0,2,12,13,183,154,184,134,12,16
2024-09-15 20:21:49,6.512951135635376,10,4,582.699999999986,77.55083744227886,0,11,11,297,0,0,0,7,7,0,26,0,7,193,168,182,188,0,3,24,11,196,187,200,174,24,11
2024-09-15 20:21:49,7.140393972396851,10,25,535.2999999999905,70.97582852467895,0,9,9,275,0,0,0,2,7,2,26,0,7,175,172,173,159,0,3,9,9,163,176,184,179,9,12
2024-09-15 20:21:49,7.910154104232788,10,49,563.0199999999886,70.68283055722713,0,12,12,288,0,0,0,7,7,0,17,0,7,175,135,175,180,0,3,21,12,187,178,175,140,21,14
2024-09-15 20:21:49,8.62342619895935,10,35,531.2999999999885,74.77395939826965,0,17,17,291,0,0,0,13,9,0,22,0,9,180,151,180,186,0,1,15,17,196,180,186,155,15,19
2024-09-15 20:21:49,9.511535167694092,10,10,488.03999999999326,66.64400958642364,0,15,15,271,0,0,0,10,9,0,19,0,9,154,147,127,198,0,1,11,15,199,132,156,153,11,20
2024-09-15 20:21:49,10.32775092124939,10,10,640.6599999999858,85.26943439990282,0,11,11,325,0,0,0,5,7,0,30,0,7,239,178,173,210,0,3,14,11,217,185,243,185,14,11
2024-09-15 20:21:49,11.038573026657104,10,49,604.4799999999859,82.9866315126419,0,11,11,297,0,0,0,7,6,0,25,0,6,191,202,169,211,0,4,19,11,218,176,196,208,19,11
2024-09-15 20:21:49,11.670810222625732,10,10,545.3399999999889,75.62995333969593,1,15,15,299,0,0,0,7,9,1,25,0,9,174,157,150,215,0,1,18,15,221,156,179,164,18,16
2024-09-15 20:21:49,12.307509183883667,10,49,564.5799999999897,75.38198391348124,0,12,12,288,0,0,0,8,7,0,21,0,7,194,169,170,176,0,3,18,12,181,171,201,174,18,15
2024-09-15 20:21:49,12.946725130081177,10,12,518.9999999999907,74.65179596468806,0,13,13,265,0,0,0,11,7,1,18,0,7,179,182,163,174,0,3,13,13,181,168,181,185,13,14
2024-09-15 20:21:49,13.629693984985352,10,49,616.2199999999837,81.62776137888432,0,11,11,313,0,0,0,5,7,3,21,0,7,178,184,207,205,0,3,11,11,210,213,181,188,11,14
2024-09-15 20:21:49,14.17136812210083,10,24,480.0599999999931,64.94965195655823,0,15,15,258,0,0,0,7,8,0,20,0,8,129,126,143,196,0,2,19,15,202,146,135,130,19,16
2024-09-15 20:21:49,15.077392101287842,10,49,832.9399999999774,109.22953362762928,0,11,11,407,0,0,0,7,6,1,37,0,6,259,242,263,253,0,4,14,11,268,272,262,248,14,15
2024-09-15 20:21:49,16.068185091018677,10,41,944.8599999999742,119.7425293661654,0,13,13,430,0,0,0,13,3,3,29,0,3,307,290,274,246,0,7,22,13,253,280,313,295,22,18
2024-09-15 20:21:49,16.68445611000061,10,6,529.3799999999892,74.71251305192709,0,13,13,281,0,0,0,10,8,0,28,0,8,201,153,173,158,0,2,10,13,162,179,207,162,10,16
2024-09-15 20:21:49,17.432223081588745,10,49,731.699999999983,90.07466303929687,0,12,12,349,0,0,0,9,5,0,23,0,5,223,184,202,228,0,5,19,12,235,203,230,190,19,14
2024-09-15 20:21:49,18.215112924575806,10,19,725.8799999999835,96.00555252283812,0,16,16,365,0,0,0,12,7,0,28,0,7,234,214,208,227,0,3,17,16,232,213,239,226,17,17
