Start Timestamp,Elapsed Time (s),Rounds Played,Score,Total Reward,Loss,BOILING,BOMB_DROPPED,BOMB_EXPLODED,COIN_COLLECTED,COIN_FOUND,COOL,CRATE_COMBO,CRATE_DESTROYED,FRESHENED_UP,GOT_KILLED,HOT,INVALID_ACTION,KILLED_OPPONENT,KILLED_SELF,MOVED_DOWN,MOVED_LEFT,MOVED_RIGHT,MOVED_UP,OPPONENT_ELIMINATED,SURVIVED_ROUND,USELESS_BOMB,WAITED,WARM,UP,RIGHT,DOWN,LEFT,WAIT,BOMB
2024-09-18 15:35:51,20.302528142929077,10,0,-87.7600000000002,23.270531166461296,0,21,21,5,17,0,0,40,17,10,1,171,0,10,61,58,57,67,0,0,4,60,21,95,90,115,97,60,38
2024-09-18 15:35:51,21.175204038619995,10,0,-78.67999999999964,30.99155639053788,2,24,24,8,22,0,0,51,16,10,6,194,0,10,119,54,58,127,0,0,4,48,24,148,135,156,99,48,38
2024-09-18 15:35:51,21.715352058410645,10,0,-95.10000000000062,21.87766480015125,0,14,14,0,10,0,0,34,11,10,2,107,0,10,117,9,9,118,0,0,2,26,14,131,22,152,46,26,23
2024-09-18 15:35:51,22.254997968673706,10,0,-96.89999999999947,23.44188406964531,0,15,15,3,10,0,0,37,11,10,0,198,0,10,40,33,33,38,0,0,3,83,15,40,146,70,75,83,26
2024-09-18 15:35:51,22.482621908187866,10,0,-77.85999999999999,10.205704007879831,1,18,18,2,12,0,0,43,12,10,6,67,0,10,23,29,37,26,0,0,0,9,18,53,41,43,32,9,31
2024-09-18 15:35:51,23.141362190246582,10,0,-93.37999999999934,23.016880971030332,2,14,14,4,18,0,0,38,9,10,3,211,0,10,33,24,24,39,0,0,0,137,14,182,33,47,60,137,23
2024-09-18 15:35:51,23.622581005096436,10,0,-81.05999999999953,22.142637113458477,1,15,15,6,17,0,0,30,9,10,5,76,0,10,85,47,52,80,0,0,1,47,15,116,64,90,61,47,24
2024-09-18 15:35:51,24.67937994003296,10,0,-91.07999999999868,38.11308941070456,1,24,24,6,17,0,0,53,18,10,4,268,0,10,135,28,30,138,0,0,3,89,24,237,58,230,59,89,39
2024-09-18 15:35:51,25.96988010406494,10,0,-100.78000000000097,52.044592993566766,2,21,21,5,21,0,0,45,13,10,3,247,0,10,159,144,145,162,0,0,4,107,21,201,200,185,255,107,37
2024-09-18 15:35:51,26.43045401573181,10,0,-89.23999999999984,24.34781221265439,0,17,17,2,19,0,0,43,10,10,2,167,0,10,40,57,59,35,0,0,2,68,17,67,123,60,99,68,26
2024-09-18 15:35:51,26.92937707901001,10,0,-64.54,21.729261679924093,2,20,20,5,30,0,0,61,14,10,4,123,0,10,113,16,19,118,0,0,0,58,20,127,66,117,64,58,35
2024-09-18 15:35:51,27.482419967651367,10,0,-78.30000000000004,31.58960142522119,1,20,20,5,19,0,0,50,12,10,3,121,0,10,102,54,60,98,0,0,1,98,20,114,114,131,67,98,29
2024-09-18 15:35:51,27.901095151901245,10,0,-72.93999999999973,23.286336347227916,1,20,20,8,16,0,0,43,15,10,3,83,0,10,51,55,52,47,0,0,6,86,20,63,80,61,63,86,41
2024-09-18 15:35:51,28.127150058746338,10,0,-91.17999999999998,13.97356009343639,3,13,13,1,7,0,0,27,9,10,5,60,0,10,53,10,11,56,0,0,2,7,13,62,24,83,13,7,21
2024-09-18 15:35:51,28.763617992401123,10,0,-78.0599999999992,26.16663097520359,1,15,15,6,16,0,0,35,9,10,3,58,0,10,26,145,145,30,0,0,1,46,15,36,153,49,155,46,26
