Start Timestamp,Elapsed Time (s),Rounds Played,Score,Total Reward,Loss,Steps,BOILING,BOMB_DROPPED,BOMB_EXPLODED,COIN_COLLECTED,COIN_FOUND,COOL,CRATE_COMBO,CRATE_DESTROYED,FRESHENED_UP,GOT_KILLED,HOT,INVALID_ACTION,KILLED_OPPONENT,KILLED_SELF,MOVED_DOWN,MOVED_LEFT,MOVED_RIGHT,MOVED_UP,OPPONENT_ELIMINATED,SURVIVED_ROUND,USELESS_BOMB,WAITED,WARM,UP,RIGHT,DOWN,LEFT,WAIT,BOMB
2024-09-18 16:33:05,85.22121810913086,10,0,16.679999999999936,29.32493602205068,416,0,33,33,16,32,0,0,84,26,10,1,112,0,10,99,25,33,89,0,0,1,25,33,99,80,114,35,25,63
2024-09-18 16:33:05,85.91468286514282,10,0,15.379999999999567,35.344172592274845,482,1,34,34,17,33,0,0,82,27,10,7,82,0,10,74,73,69,70,0,0,4,80,34,83,84,90,84,80,61
2024-09-18 16:33:05,86.52880311012268,10,1,-28.140000000000505,36.507145347073674,475,0,25,25,8,27,0,0,60,19,10,3,114,0,10,81,45,48,76,0,0,0,86,25,84,56,91,112,86,46
2024-09-18 16:33:05,87.6896562576294,10,2,10.53999999999958,52.108543873764575,678,0,46,46,16,36,0,0,91,38,10,3,159,0,10,134,54,60,125,0,0,9,100,46,169,76,176,70,100,87
2024-09-18 16:33:05,88.58310008049011,10,1,-6.920000000000405,44.017792485654354,571,1,33,33,11,27,0,0,75,29,10,4,77,0,10,189,39,43,175,0,0,2,15,33,182,59,194,59,15,62
2024-09-18 16:33:05,89.25363993644714,10,0,7.799999999999912,43.900486623868346,569,1,38,38,17,31,0,0,83,35,10,4,137,0,10,103,49,67,114,0,0,7,61,38,160,87,130,63,61,68
2024-09-18 16:33:05,89.7872040271759,10,1,-16.539999999999996,35.825001566670835,437,0,34,34,14,21,0,0,65,27,10,3,90,0,10,104,36,36,93,0,0,6,44,34,110,52,119,45,44,67
2024-09-18 16:33:05,90.59683203697205,10,2,-3.3999999999999204,52.94157833233476,648,3,40,40,13,30,0,0,82,32,10,9,120,0,10,179,48,46,173,0,0,7,42,40,182,72,205,62,42,85
2024-09-18 16:33:05,91.4012839794159,10,1,-21.000000000000107,57.96962198987603,702,0,34,34,14,28,0,0,70,27,10,5,215,0,10,100,92,97,102,0,0,4,62,34,116,143,193,123,62,65
2024-09-18 16:33:05,92.17908596992493,10,0,-11.760000000000034,52.352190031670034,629,2,36,36,12,32,0,0,78,31,10,5,196,0,10,131,45,43,127,0,0,6,51,36,135,62,181,135,51,65
2024-09-18 16:33:05,92.92043614387512,10,0,41.70000000000161,54.87180009391159,632,0,42,42,19,41,0,0,100,40,10,3,87,0,10,172,61,81,177,0,0,3,12,42,188,94,182,77,12,79
2024-09-18 16:33:05,94.15822696685791,10,1,-10.119999999999731,89.83754631597549,1010,1,46,46,15,29,0,0,85,40,10,5,158,0,10,264,99,102,261,0,0,11,80,46,299,130,300,108,80,93
2024-09-18 16:33:05,94.50761413574219,10,1,2.140000000000061,25.562972876243293,296,1,28,28,14,29,0,0,70,21,10,3,62,0,10,54,33,32,45,0,0,3,42,28,49,48,61,38,42,58
2024-09-18 16:33:05,94.84707117080688,10,0,-18.16000000000006,25.23638212494552,276,0,29,29,8,27,0,0,66,23,10,9,100,0,10,39,25,17,30,0,0,2,36,29,69,29,50,32,36,60
2024-09-18 16:33:05,95.57713007926941,10,0,16.279999999999667,57.70106965024024,642,0,38,38,15,38,0,0,88,33,10,5,106,0,10,151,37,54,148,0,0,2,108,38,164,69,157,64,108,80
2024-09-18 16:33:05,96.20389103889465,10,0,33.100000000000335,48.34059701114893,526,1,41,41,19,37,0,0,95,40,10,4,113,0,10,113,53,51,117,0,0,3,38,41,130,83,127,73,38,75
2024-09-18 16:33:05,96.82344102859497,10,4,41.40000000000065,46.21255370043218,516,1,40,40,20,40,0,0,97,36,10,7,101,0,10,69,100,108,78,0,0,1,20,40,92,124,83,112,20,85
2024-09-18 16:33:05,97.29469013214111,10,0,28.399999999999828,38.73692678287625,397,0,36,36,15,37,0,0,91,32,10,1,83,0,10,85,43,46,92,0,0,1,12,36,102,64,93,51,12,75
2024-09-18 16:33:05,97.72516798973083,10,2,18.079999999999885,34.13038026448339,368,0,37,37,10,40,0,0,88,32,10,3,73,0,10,94,24,33,84,0,0,2,23,37,92,43,106,30,23,74
2024-09-18 16:33:05,99.03166604042053,10,0,74.47999999999888,95.35362463071942,977,0,64,64,25,52,0,0,131,57,10,6,126,0,10,245,125,128,245,0,0,12,44,64,249,146,260,163,44,115
2024-09-18 16:33:05,99.81414198875427,10,0,45.00000000000112,66.5333621846512,636,1,46,46,21,43,0,0,105,41,10,5,156,0,10,160,41,45,157,0,0,3,31,46,167,65,167,108,31,98
2024-09-18 16:33:05,100.93021488189697,10,8,163.48000000000008,94.19155288487673,872,0,85,85,42,78,0,0,176,80,10,4,205,0,10,102,137,154,125,0,0,19,64,85,135,222,134,158,64,159
2024-09-18 16:33:05,101.56063222885132,10,4,15.539999999999848,52.47066637687385,483,0,39,39,12,33,0,0,106,33,10,2,278,0,10,39,30,33,47,0,0,2,17,39,142,153,45,43,17,83
2024-09-18 16:33:05,101.90886521339417,10,0,23.319999999999652,30.955899892374873,291,1,33,33,13,41,0,0,84,27,10,5,74,0,10,38,49,47,40,0,0,1,10,33,49,58,48,55,10,71
2024-09-18 16:33:05,102.32071995735168,10,3,-10.700000000000012,34.01753356773406,340,1,36,36,8,31,0,0,75,31,10,3,114,0,10,57,31,31,51,0,0,7,20,36,58,47,72,69,20,74
2024-09-18 16:33:05,102.86460089683533,10,0,35.67999999999974,48.028790187090635,441,1,46,46,15,40,0,0,105,39,10,5,126,0,10,44,77,80,46,0,0,6,22,46,57,139,49,84,22,90
2024-09-18 16:33:05,103.24742102622986,10,0,38.73999999999995,36.34780649468303,333,0,34,34,17,42,0,0,95,26,10,6,108,0,10,30,50,64,35,0,0,2,12,34,49,74,73,56,12,69
2024-09-18 16:33:05,103.90743088722229,10,11,111.25999999999955,62.09684809856117,566,0,59,59,34,56,0,0,138,52,10,6,144,0,10,78,74,85,107,0,0,11,19,59,147,115,92,90,19,103
2024-09-18 16:33:05,104.84450316429138,10,5,77.37999999999914,76.28506655618548,644,1,61,61,34,56,0,0,111,57,10,10,115,0,10,108,104,104,119,0,0,28,33,61,142,118,121,110,33,120
2024-09-18 16:33:05,105.96873617172241,10,0,24.699999999999918,85.80590227805078,724,1,52,52,16,36,0,0,108,44,10,4,127,0,10,63,169,174,59,0,0,18,80,52,76,197,73,181,80,117
2024-09-18 16:33:05,106.57208514213562,10,0,83.25999999999947,56.78430733643472,486,1,46,46,21,49,0,0,130,41,10,6,85,0,10,96,51,57,114,0,0,3,37,46,122,65,102,67,37,93
2024-09-18 16:33:05,107.05989789962769,10,1,60.12000000000033,49.69717442244291,407,0,47,47,19,48,0,0,113,41,10,7,114,0,10,53,54,70,56,0,0,5,13,47,68,89,69,67,13,101
2024-09-18 16:33:05,107.43456792831421,10,2,37.54000000000022,33.37147750519216,285,0,38,38,15,42,0,0,96,33,10,7,86,0,10,43,28,37,41,0,0,3,12,38,56,49,48,40,12,80
2024-09-18 16:33:05,108.20790314674377,10,3,36.54000000000004,75.05556838586926,610,1,53,53,20,44,0,0,104,45,10,8,136,0,10,82,115,133,74,0,0,20,17,53,86,155,99,126,17,127
2024-09-18 16:33:05,108.83378911018372,10,0,58.95999999999997,57.5934083070606,476,2,50,50,23,47,0,0,109,44,10,9,114,0,10,97,39,51,110,0,0,10,15,50,123,67,107,52,15,112
2024-09-18 16:33:05,109.78969311714172,10,4,87.08000000000018,80.19980843551457,669,1,76,76,25,58,0,1,141,71,10,6,162,0,10,94,89,110,83,0,0,25,55,76,90,147,105,102,55,170
2024-09-18 16:33:05,110.5029981136322,10,2,13.519999999999511,57.54224291443825,472,0,54,54,12,35,0,0,103,48,10,8,152,0,10,76,45,52,75,0,0,21,18,54,83,89,94,72,18,116
2024-09-18 16:33:05,111.24567198753357,10,5,89.81999999999941,60.45165132917464,504,1,58,58,26,54,0,0,133,51,10,6,121,0,10,82,58,84,82,0,0,16,19,58,92,110,97,62,19,124
2024-09-18 16:33:05,111.8891851902008,10,0,52.940000000000396,63.05868170969188,520,2,45,45,20,49,0,0,110,38,10,6,175,0,10,68,68,68,63,0,0,4,33,45,67,156,90,74,33,100
2024-09-18 16:33:05,112.63046097755432,10,0,63.280000000000484,54.543386798352,449,2,53,53,18,52,0,0,124,47,10,5,142,0,10,78,41,53,65,0,0,17,17,53,80,86,85,54,17,127
2024-09-18 16:33:05,113.74680709838867,10,1,83.7999999999996,77.54681419953704,631,0,64,64,22,49,0,0,144,60,10,7,120,0,10,126,58,66,129,0,0,18,68,64,133,74,139,69,68,148
2024-09-18 16:33:05,114.10956287384033,10,2,15.93999999999994,34.84499914571643,277,2,38,38,12,37,0,0,86,32,10,6,79,0,10,40,28,26,48,0,0,8,18,38,51,38,49,39,18,82
2024-09-18 16:33:05,115.01911211013794,10,4,108.87999999999901,90.5105431675911,717,2,79,79,32,53,0,0,163,74,10,10,199,0,10,102,97,105,98,0,0,34,37,79,109,137,107,154,37,173
2024-09-18 16:33:05,115.57294487953186,10,1,33.06000000000016,52.15216610580683,404,0,53,53,15,43,0,0,104,46,10,5,104,0,10,55,54,53,55,0,0,19,30,53,62,67,70,62,30,113
2024-09-18 16:33:05,116.0190680027008,10,3,13.639999999999764,44.02604576572776,339,1,41,41,13,27,0,0,94,33,10,7,120,0,10,46,39,35,48,0,0,6,10,41,57,68,60,55,10,89
2024-09-18 16:33:05,116.92159104347229,10,2,198.0199999999995,97.517248833552,727,4,78,78,39,82,0,0,204,72,10,15,177,0,10,115,79,106,135,0,0,9,37,78,155,127,138,97,37,173
2024-09-18 16:33:05,117.44282984733582,10,2,89.48000000000009,58.07271705940366,423,1,53,53,21,56,0,0,133,46,10,3,137,0,10,68,41,54,57,0,0,0,13,53,69,73,85,65,13,118
2024-09-18 16:33:05,117.9817099571228,10,7,37.84000000000006,59.8870974779129,439,1,45,45,17,42,0,0,100,36,10,6,100,0,10,62,74,59,75,0,0,7,24,45,82,76,75,81,24,101
2024-09-18 16:33:05,118.70112323760986,10,1,118.15999999999956,74.9702819250524,559,2,72,72,32,67,0,0,153,65,10,9,187,0,10,67,65,72,79,0,0,28,17,72,87,89,101,98,17,167
2024-09-18 16:33:05,118.94299387931824,10,0,11.41999999999995,28.880315601825714,196,1,29,29,8,35,0,0,83,23,10,3,65,0,10,25,19,19,27,0,0,0,12,29,37,26,30,28,12,63
2024-09-18 16:33:05,119.56297087669373,10,3,88.88000000000007,60.32399280369282,430,0,52,52,22,59,0,0,130,46,10,3,124,0,10,73,41,51,72,0,0,8,17,52,81,74,95,53,17,110
2024-09-18 16:33:05,120.72509288787842,10,0,88.639999999999,112.26656576804817,780,0,81,81,28,55,0,0,151,78,10,5,257,0,10,113,96,93,119,0,0,26,21,81,128,115,144,198,21,174
2024-09-18 16:33:05,121.6596519947052,10,0,159.4999999999983,85.55331733822823,619,0,78,78,33,73,0,0,182,71,10,2,174,0,10,96,61,77,110,0,0,13,23,78,129,89,108,100,23,170
2024-09-18 16:33:05,122.45890593528748,10,5,93.31999999999991,74.67784839868546,516,2,64,64,25,55,0,0,140,58,10,9,140,0,10,59,92,85,59,0,0,14,17,64,80,106,68,99,17,146
2024-09-18 16:33:05,123.35807800292969,10,3,138.83999999999975,105.92824367433786,726,0,71,71,34,70,0,0,160,67,10,8,172,0,10,120,69,71,138,0,0,3,85,71,192,93,132,77,85,147
2024-09-18 16:33:05,123.79677200317383,10,4,54.70000000000012,49.34996350854635,332,1,47,47,16,48,0,0,111,43,10,7,102,0,10,52,31,43,45,0,0,5,12,47,52,53,65,43,12,107
2024-09-18 16:33:05,124.31628203392029,10,0,52.760000000000446,63.00318270921707,430,1,51,51,18,45,0,0,113,43,10,7,143,0,10,69,32,47,77,0,0,3,11,51,84,90,79,47,11,119
2024-09-18 16:33:05,124.89300584793091,10,1,96.7600000000001,67.35984278470278,463,0,61,61,29,54,0,0,135,53,10,4,131,0,10,65,66,60,64,0,0,18,16,61,81,83,83,72,16,128
2024-09-18 16:33:05,125.41392588615417,10,0,92.53999999999945,64.45102409273386,437,0,58,58,28,53,0,0,127,59,10,5,112,0,10,66,58,63,64,0,0,10,16,58,87,72,71,66,16,125
2024-09-18 16:33:05,125.85244512557983,10,2,52.66000000000056,54.54956729710102,366,0,52,52,18,45,0,0,114,43,10,6,132,0,10,42,43,47,40,0,0,11,10,52,58,61,53,54,10,130
2024-09-18 16:33:05,126.32057094573975,10,5,55.14000000000006,56.314347833395004,382,0,51,51,17,45,0,0,117,43,10,7,137,0,10,42,47,45,51,0,0,6,9,51,64,80,57,56,9,116
2024-09-18 16:33:05,126.90643095970154,10,2,106.1999999999995,72.26122186332941,495,1,62,62,26,59,0,0,146,55,10,10,149,0,10,57,65,79,72,0,0,10,11,62,91,97,68,85,11,143
2024-09-18 16:33:05,127.80095911026001,10,7,79.27999999999876,108.25073988735676,705,0,67,67,29,47,0,0,136,61,10,6,173,0,10,122,76,87,124,0,0,25,56,67,178,107,135,81,56,148
2024-09-18 16:33:05,128.64951515197754,10,4,219.18000000000012,105.4196301586926,707,2,94,94,48,87,0,0,215,87,10,10,196,0,10,97,92,114,95,0,0,31,19,94,118,140,112,109,19,209
2024-09-18 16:33:05,129.23284697532654,10,3,118.17999999999975,70.15252674743533,471,0,63,63,37,63,0,0,136,55,10,4,161,0,10,66,54,53,65,0,0,18,9,63,89,86,75,61,9,151
2024-09-18 16:33:05,129.54864501953125,10,2,-1.5800000000000534,40.800920724868774,266,0,37,37,12,28,0,0,79,33,10,7,97,0,10,31,29,34,31,0,0,15,7,37,46,54,40,37,7,82
2024-09-18 16:33:05,129.99138593673706,10,1,7.599999999999961,54.618035800755024,350,1,47,47,11,37,0,0,89,40,10,7,111,0,10,53,36,35,50,0,0,17,18,47,64,50,59,55,18,104
2024-09-18 16:33:05,130.55723023414612,10,1,68.72000000000006,64.39831476286054,413,1,55,55,22,52,0,0,123,46,10,11,132,0,10,59,42,46,46,0,0,21,33,55,63,67,70,49,33,131
2024-09-18 16:33:05,131.43837904930115,10,3,42.36000000000149,101.9726051427424,657,1,72,72,27,42,0,0,118,63,10,6,196,0,10,128,68,51,129,0,0,49,13,72,161,91,159,76,13,157
2024-09-18 16:33:05,132.57314705848694,10,1,146.84000000000108,134.3103795312345,871,0,106,106,38,81,0,0,192,99,10,7,222,0,10,152,105,121,150,0,0,75,15,106,171,158,169,114,15,244
2024-09-18 16:33:05,133.22910499572754,10,3,148.03999999999968,83.10288174077868,528,1,69,69,36,63,0,0,168,64,10,6,149,0,10,83,61,64,89,0,0,15,13,69,100,90,88,77,13,160
2024-09-18 16:33:05,133.49333906173706,10,1,-3.0200000000000062,33.65564143657684,209,0,29,29,4,36,0,0,79,21,10,1,71,0,10,23,25,34,25,0,0,7,2,29,40,39,33,29,2,66
2024-09-18 16:33:05,134.1098701953888,10,7,113.61999999999998,74.87749927863479,481,0,61,61,34,59,0,0,138,57,10,9,123,0,10,65,65,60,75,0,0,18,32,61,90,70,87,74,32,128
2024-09-18 16:33:05,134.64835906028748,10,0,134.89999999999984,68.75256990641356,439,1,58,58,33,75,0,0,145,50,10,6,144,0,10,58,45,57,64,0,0,9,13,58,74,72,90,52,13,138
2024-09-18 16:33:05,135.05865716934204,10,4,10.859999999999886,51.81467677652836,341,0,39,39,12,35,0,0,85,32,10,4,87,0,10,56,43,48,56,0,0,10,12,39,64,59,67,51,12,88
2024-09-18 16:33:05,135.51662015914917,10,2,61.700000000000415,60.32179892808199,382,0,47,47,20,43,0,0,119,39,10,6,146,0,10,40,53,38,52,0,0,6,6,47,56,73,52,87,6,108
2024-09-18 16:33:05,136.00730991363525,10,1,36.96000000000002,65.14381352812052,407,0,46,46,16,38,0,0,105,38,10,5,132,0,10,62,47,42,70,0,0,5,8,46,81,60,66,82,8,110
2024-09-18 16:33:05,136.8191900253296,10,9,90.29999999999943,106.6645781211555,662,1,72,72,34,63,0,0,129,67,10,3,162,0,10,119,82,92,123,0,0,42,12,72,173,113,126,92,12,146
2024-09-18 16:33:05,137.5544650554657,10,1,155.8399999999978,95.55245066434145,599,0,69,69,38,71,0,0,163,63,10,4,122,0,10,111,73,89,115,0,0,11,20,69,131,107,118,82,20,141
2024-09-18 16:33:05,138.06313300132751,10,0,94.82000000000009,70.90463748574257,429,1,55,55,20,57,0,0,143,49,10,8,154,0,10,54,41,55,56,0,0,3,14,55,75,97,64,58,14,121
2024-09-18 16:33:05,138.47258615493774,10,3,55.620000000000445,54.051419135183096,329,0,45,45,23,37,0,0,107,39,10,6,101,0,10,41,45,39,47,0,0,7,11,45,52,55,54,51,11,106
2024-09-18 16:33:05,139.44470715522766,10,6,132.05999999999972,73.60602227598429,440,0,59,59,28,66,0,0,158,59,10,3,135,0,10,48,58,71,58,0,0,10,11,59,78,85,58,73,11,135
2024-09-18 16:33:05,140.73811507225037,10,0,20.37999999999986,83.40574508160353,505,1,56,56,14,44,0,0,99,51,10,7,157,0,10,62,78,81,62,0,0,19,9,56,73,94,75,140,9,114
2024-09-18 16:33:05,141.9828429222107,10,12,116.90000000000168,135.22615794464946,835,2,87,87,28,65,0,0,174,80,10,14,172,0,10,137,120,133,152,0,0,40,34,87,173,157,152,135,34,184
2024-09-18 16:33:05,142.6617522239685,10,16,139.00000000000045,91.32233971357346,573,0,72,72,34,62,0,0,170,66,10,8,195,0,10,61,67,92,67,0,0,17,19,72,135,106,77,75,19,161
2024-09-18 16:33:05,143.2566840648651,10,3,44.12000000000009,58.4907718449831,364,1,52,52,21,38,0,0,111,45,10,5,116,0,10,48,53,28,44,0,0,29,23,52,54,46,59,61,23,121
2024-09-18 16:33:05,144.00820422172546,10,1,52.280000000000584,65.79486860707402,418,1,48,48,20,50,0,0,106,41,10,5,164,0,10,60,38,32,61,0,0,5,15,48,71,95,91,46,15,100
2024-09-18 16:33:05,144.97929406166077,10,6,69.8800000000004,96.83601596951485,607,1,68,68,28,53,0,0,127,65,10,11,159,0,10,82,98,94,80,0,0,41,26,68,112,110,93,113,26,153
2024-09-18 16:33:05,145.6008050441742,10,0,79.63999999999915,73.22789442539215,470,1,52,52,25,45,0,0,126,46,10,15,119,0,10,52,75,74,64,0,0,3,34,52,74,102,61,87,34,112
2024-09-18 16:33:05,146.43063616752625,10,3,176.50000000000023,103.3863782286644,689,0,78,78,37,77,0,0,188,72,10,2,137,0,10,107,99,121,111,0,0,17,36,78,131,142,121,104,36,155
2024-09-18 16:33:05,147.20543217658997,10,2,100.1000000000004,95.26101461425424,618,0,59,59,30,56,0,0,136,54,10,1,117,0,10,73,86,100,75,0,0,14,108,59,87,120,84,95,108,124
2024-09-18 16:33:05,147.97324204444885,10,1,94.08000000000008,92.8850498907268,607,0,66,66,29,56,0,0,136,67,10,5,170,0,10,74,95,87,80,0,0,15,35,66,98,156,84,105,35,129
2024-09-18 16:33:05,148.73638010025024,10,0,128.51999999999984,83.46727799624205,537,0,67,67,30,61,0,0,161,59,10,3,152,0,10,65,77,86,69,0,0,12,21,67,82,103,95,91,21,145
2024-09-18 16:33:05,149.67398309707642,10,0,205.18,113.01989420875907,724,0,94,94,49,85,0,0,202,91,10,9,190,0,10,96,95,108,110,0,0,36,31,94,127,126,120,110,31,210
2024-09-18 16:33:05,150.18560099601746,10,1,27.58000000000036,64.98501947522163,419,0,44,44,21,41,0,0,86,38,10,2,151,0,10,37,48,39,38,0,0,7,62,44,54,50,102,54,62,97
2024-09-18 16:33:05,150.97522115707397,10,1,117.99999999999889,86.19065331667662,555,0,63,63,32,63,0,0,145,56,10,6,137,0,10,88,73,83,96,0,0,16,15,63,113,98,110,80,15,139
2024-09-18 16:33:05,151.8919608592987,10,1,37.96000000000008,87.8918684720993,582,1,74,74,18,45,0,0,132,68,10,4,209,0,10,67,73,74,62,0,0,57,23,74,80,109,87,94,23,189
2024-09-18 16:33:05,152.71373391151428,10,1,163.51999999999856,92.95724632963538,615,0,83,83,37,74,0,0,178,80,10,5,158,0,10,79,91,99,75,0,0,16,30,83,91,120,94,99,30,181
2024-09-18 16:33:05,153.24792098999023,10,6,59.1200000000005,60.81304894760251,397,2,50,50,24,39,0,0,111,47,10,10,104,0,10,51,57,63,56,0,0,10,16,50,70,74,62,61,16,114
2024-09-18 16:33:05,154.09717202186584,10,1,54.359999999999815,102.6000197455287,686,0,58,58,24,46,0,0,115,54,10,9,146,0,10,59,185,177,46,0,0,20,15,58,59,200,86,194,15,132
2024-09-18 16:33:05,155.19367003440857,10,21,304.89999999999935,136.90781097114086,911,0,104,102,59,105,0,0,256,97,9,7,257,0,9,102,95,107,118,0,1,29,129,104,160,135,112,150,129,226
2024-09-18 16:33:05,155.6124391555786,10,1,8.459999999999932,48.63479070365429,340,0,45,45,13,32,0,0,89,39,10,3,127,0,10,46,36,31,46,0,0,15,9,45,55,64,59,45,9,108
2024-09-18 16:33:05,156.0129120349884,10,10,42.480000000000025,47.60543309152126,325,1,44,44,18,40,0,0,101,38,10,5,93,0,10,40,41,42,52,0,0,8,13,44,60,61,54,52,13,85
2024-09-18 16:33:05,156.93560409545898,10,0,121.19999999999845,114.52150197327137,767,2,63,63,30,69,0,2,153,57,10,5,190,0,10,118,114,115,136,0,0,18,31,63,145,131,135,189,31,136
2024-09-18 16:33:05,157.8345081806183,10,6,149.99999999999997,104.07368091493845,729,0,86,86,40,75,0,0,170,79,10,14,192,0,10,107,93,105,122,0,0,30,24,86,157,132,121,107,24,188
2024-09-18 16:33:05,158.33830404281616,10,0,10.239999999999736,62.64486380293965,418,0,58,58,15,28,0,0,101,52,10,5,119,0,10,55,48,54,57,0,0,33,27,58,71,67,70,57,27,126
2024-09-18 16:33:05,158.81501126289368,10,0,35.07999999999997,56.508491329848766,386,0,51,51,15,44,0,0,105,44,10,7,137,0,10,44,49,40,52,0,0,14,13,51,60,79,56,58,13,120
2024-09-18 16:33:05,159.29317784309387,10,5,90.60000000000022,56.11923170462251,387,0,54,54,28,55,0,0,123,50,10,4,101,0,10,46,49,59,55,0,0,14,23,54,60,69,60,58,23,117
2024-09-18 16:33:05,159.76705312728882,10,2,66.3000000000005,58.05496260523796,398,0,51,51,22,43,0,0,119,47,10,4,102,0,10,61,39,46,69,0,0,11,30,51,92,62,69,46,30,99
2024-09-18 16:33:05,160.38252711296082,10,6,87.22000000000013,73.65973181650043,499,1,59,59,25,55,0,0,133,54,10,6,190,0,10,59,61,53,58,0,0,6,19,59,104,83,95,63,19,135
2024-09-18 16:33:05,160.92080211639404,10,1,122.54000000000032,65.12302735820413,451,1,58,58,26,70,0,0,154,50,10,8,155,0,10,60,48,52,63,0,0,14,15,58,69,79,93,59,15,136
2024-09-18 16:33:05,161.77124905586243,10,5,175.7199999999999,102.01559410430491,700,1,91,91,42,77,0,0,193,88,10,9,232,0,10,86,88,84,87,0,0,30,32,91,94,107,104,146,32,217
2024-09-18 16:33:05,162.29782009124756,10,0,75.49999999999969,55.902868427336216,383,0,52,52,22,50,0,0,126,44,10,2,116,0,10,61,34,43,57,0,0,17,20,52,63,66,66,39,20,129
2024-09-18 16:33:05,162.64019107818604,10,3,43.36000000000011,40.97236831113696,283,1,40,40,15,38,0,0,105,32,10,8,91,0,10,45,28,38,31,0,0,0,10,40,31,57,58,32,10,95
2024-09-18 16:33:05,163.06143808364868,10,4,71.38000000000034,52.2422758936882,343,0,49,49,24,41,0,0,118,39,10,3,117,0,10,56,41,30,36,0,0,2,14,49,45,57,65,50,14,112
2024-09-18 16:33:05,163.81988215446472,10,1,123.42000000000013,94.53028057515621,640,0,82,82,31,66,0,0,164,75,10,6,196,0,10,71,62,71,96,0,0,24,62,82,110,90,102,80,62,196
2024-09-18 16:33:05,164.38375210762024,10,0,103.73999999999981,69.61077532917261,470,0,64,64,26,53,0,0,148,57,10,6,146,0,10,59,53,52,78,0,0,11,18,64,92,69,78,65,18,148
2024-09-18 16:33:05,165.15224194526672,10,3,126.66000000000115,86.44478456676006,607,1,74,74,39,63,0,0,148,69,10,6,153,0,10,107,67,78,106,0,0,26,22,74,123,96,121,80,22,165
2024-09-18 16:33:05,165.54008603096008,10,3,21.499999999999886,45.20130632072687,318,0,45,45,18,39,0,0,88,40,10,6,104,0,10,52,33,32,41,0,0,24,11,45,49,45,58,41,11,114
2024-09-18 16:33:05,166.2025270462036,10,0,89.73999999999961,77.9473275244236,535,1,76,76,28,55,0,0,143,67,10,9,156,0,10,61,74,64,79,0,0,35,25,76,93,78,78,88,25,173
2024-09-18 16:33:05,166.6183819770813,10,8,43.99999999999994,49.91257344186306,350,0,50,50,20,50,0,0,100,42,10,5,119,0,10,37,41,44,40,0,0,22,19,50,48,61,47,53,19,122
2024-09-18 16:33:05,167.30187797546387,10,0,39.940000000000204,57.662813764065504,400,1,50,50,18,41,0,0,104,44,10,5,121,0,10,56,51,52,61,0,0,12,9,50,71,75,70,75,9,100
2024-09-18 16:33:05,167.99626398086548,10,1,134.55999999999935,82.16521308198571,568,1,75,75,38,63,0,1,161,66,10,13,192,0,10,65,64,68,88,0,0,30,16,75,134,85,83,74,16,176
2024-09-18 16:33:05,168.63585495948792,10,1,52.340000000000124,72.90151569619775,526,1,60,60,24,42,0,0,114,51,10,12,130,0,10,95,53,58,103,0,0,22,27,60,119,71,123,63,27,123
2024-09-18 16:33:05,169.26629209518433,10,4,140.95999999999958,72.76048155874014,510,0,71,71,34,64,0,0,162,67,10,7,141,0,10,66,65,67,76,0,0,11,24,71,87,85,80,78,24,156
2024-09-18 16:33:05,169.97703313827515,10,2,163.45999999999884,81.28545619174838,587,1,79,79,37,67,0,3,177,75,10,10,180,0,10,81,63,73,87,0,0,12,24,79,129,87,95,79,24,173
2024-09-18 16:33:05,171.22630786895752,10,5,218.47999999999996,146.95098025351763,1018,0,115,115,53,93,0,0,222,113,10,9,211,0,10,189,110,143,206,0,0,60,44,115,224,168,209,123,44,250
2024-09-18 16:33:05,172.4533178806305,10,3,226.2599999999998,136.3471827097237,956,0,117,117,59,89,0,0,219,113,10,16,229,0,10,117,160,172,129,0,0,52,32,117,148,200,143,169,32,264
2024-09-18 16:33:05,173.07362699508667,10,8,78.92000000000061,63.13973425514996,446,0,60,60,31,48,0,0,120,53,10,1,158,0,10,61,56,42,53,0,0,20,16,60,63,61,98,63,16,145
2024-09-18 16:33:05,173.45764994621277,10,8,47.05999999999999,43.754520166665316,316,0,45,45,19,40,0,0,105,39,10,6,96,0,10,39,31,38,55,0,0,11,12,45,67,53,45,39,12,100
2024-09-18 16:33:05,174.28845286369324,10,9,202.57999999999913,95.28900136053562,661,1,92,92,51,89,0,0,190,85,10,11,195,0,10,103,66,92,86,0,0,32,27,92,99,123,117,83,27,212
2024-09-18 16:33:05,175.3343849182129,10,7,209.37999999999812,123.09076943993568,873,2,90,90,53,80,0,0,202,85,10,11,183,0,10,110,117,122,105,0,0,24,146,90,125,138,127,137,146,200
2024-09-18 16:33:05,176.1785979270935,10,5,122.15999999999872,97.45901130512357,691,0,72,72,34,66,0,0,154,73,10,6,182,0,10,135,74,70,138,0,0,26,20,72,147,127,148,87,20,162
2024-09-18 16:33:05,176.76537203788757,10,2,85.85999999999936,69.14542278647423,495,0,60,60,27,51,0,0,128,54,10,7,163,0,10,76,49,50,82,0,0,4,15,60,92,70,84,93,15,141
2024-09-18 16:33:05,177.3838291168213,10,4,61.800000000000175,73.23576134070754,514,0,63,63,22,46,0,0,122,56,10,2,156,0,10,56,80,79,60,0,0,14,20,63,72,112,72,89,20,149
