Start Timestamp,Elapsed Time (s),Rounds Played,Score,Total Reward,Loss,BOILING,BOMB_DROPPED,BOMB_EXPLODED,COIN_COLLECTED,COIN_FOUND,COOL,CRATE_DESTROYED,FRESHENED_UP,GOT_KILLED,HOT,INVALID_ACTION,KILLED_OPPONENT,KILLED_SELF,MOVED_DOWN,MOVED_LEFT,MOVED_RIGHT,MOVED_UP,OPPONENT_ELIMINATED,SURVIVED_ROUND,WAITED,WARM,UP,RIGHT,DOWN,LEFT,WAIT,BOMB
2024-09-15 19:38:35,0.3643808364868164,10,9,-92.68000000000025,22.139245107769966,3,13,13,55,0,0,0,4,10,3,65,0,10,12,77,68,56,0,0,75,13,69,92,17,98,75,15
2024-09-15 19:38:35,0.43732309341430664,10,2,-176.47999999999993,44.424869287759066,6,11,11,14,0,0,0,1,10,7,16,0,10,7,9,2,15,0,0,21,11,15,3,7,13,21,22
2024-09-15 19:38:35,0.4893369674682617,10,1,-196.19999999999993,225.27360022068024,9,11,11,5,0,0,0,1,10,10,7,0,10,2,2,1,0,0,0,37,11,0,2,3,2,37,16
2024-09-15 19:38:35,0.534229040145874,10,1,-197.91999999999993,872.891478061676,9,10,10,4,0,0,0,0,10,9,4,0,10,0,0,1,1,0,0,34,10,2,1,0,0,34,13
2024-09-15 19:38:35,0.5800628662109375,10,0,-196.07999999999996,2130.4621534347534,9,10,10,5,0,0,0,0,10,9,5,0,10,0,2,0,1,0,0,35,10,1,2,1,3,35,11
2024-09-15 19:38:35,0.6319260597229004,10,0,-202.4,3284.2896575927734,10,10,10,2,0,0,0,0,10,10,2,0,10,0,0,0,0,0,0,38,10,0,0,1,0,38,11
2024-09-15 19:38:35,0.6852338314056396,10,0,-197.92000000000002,7462.067234039307,9,10,10,4,0,0,0,0,10,10,2,0,10,0,0,0,2,0,0,38,10,3,0,0,0,38,11
2024-09-15 19:38:35,0.732741117477417,10,0,-201.91999999999996,19584.03727722168,10,10,10,2,0,0,0,0,10,10,0,0,10,0,1,1,0,0,0,39,10,0,1,0,1,39,10
2024-09-15 19:38:35,0.780371904373169,10,0,-203.68,38082.754638671875,9,10,10,1,0,0,0,0,10,10,1,0,10,0,0,1,2,0,0,37,10,3,1,0,0,37,10
2024-09-15 19:38:35,0.8258039951324463,10,0,-198.35999999999996,61656.29577636719,10,10,10,4,0,0,0,0,10,10,2,0,10,1,0,0,0,0,0,38,10,1,0,1,1,38,10
