Start Timestamp,Elapsed Time (s),Rounds Played,Score,Total Reward,Loss,Steps,BOILING,BOMB_DROPPED,BOMB_EXPLODED,CLOSER_TO_ENEMY,COIN_COLLECTED,COIN_FOUND,COOL,CRATE_COMBO,CRATE_DESTROYED,CRATE_POTENTIALLY_DESTROYED,ENEMY_IN_DEAD_END,ENEMY_POTENTIALLY_KILLED,FRESHENED_UP,FURTHER_FROM_ENEMY,GOT_KILLED,HOT,INVALID_ACTION,IN_DEAD_END,KILLED_OPPONENT,KILLED_SELF,LAST_AGENT_STANDING,MOVED_DOWN,MOVED_LEFT,MOVED_RIGHT,MOVED_UP,OPPONENT_ELIMINATED,STEP_SURVIVED,SURVIVED_ROUND,USELESS_BOMB,WAITED,WARM,UP,RIGHT,DOWN,LEFT,WAIT,BOMB
2024-09-22 07:27:38,9.678184032440186,10,0,9.899999999996037,60.87324980227277,2390,1,6,6,782,6,0,0,0,0,0,2390,0,1,697,5,1,537,3,0,5,0,148,814,836,52,0,2390,5,6,2,6,113,915,446,913,2,6
2024-09-22 07:27:38,23.50776696205139,10,0,91.57999999999552,77.34754260047339,3297,2,6,6,1107,7,0,0,0,0,0,3299,1,2,987,4,2,451,5,1,4,0,99,1362,1350,17,0,3299,6,4,18,6,37,1465,206,1571,18,6
2024-09-22 07:27:38,34.249160051345825,10,0,38.45999999999997,60.07830128446221,2327,1,7,7,807,10,0,0,0,0,0,2323,0,1,714,7,1,160,5,1,7,0,535,556,543,507,0,2323,3,4,22,7,589,571,547,594,22,7
2024-09-22 07:27:38,50.554397106170654,10,2,57.959999999996086,80.8887402106775,3415,0,10,10,1146,11,0,0,0,0,0,3413,1,5,1029,6,0,262,1,0,6,0,1401,129,133,1402,0,3413,4,9,82,10,1531,169,1469,157,82,11
2024-09-22 07:27:38,65.78049612045288,10,1,196.89999999999893,84.03503155056387,3474,0,4,3,1112,18,0,0,0,0,0,3480,0,1,997,2,2,358,2,1,2,0,920,626,594,956,0,3480,8,3,24,4,1089,682,1020,662,24,5
2024-09-22 07:27:38,79.72012782096863,10,4,124.67999999999913,69.8092971041333,3132,2,5,5,1007,12,0,0,0,0,0,3134,2,1,870,4,2,417,3,3,4,0,902,452,424,874,0,3134,6,2,64,5,1041,537,997,494,64,5
2024-09-22 07:27:38,94.61557388305664,10,2,134.219999999998,83.01595721801277,3419,0,4,4,1113,9,0,0,0,0,0,3421,1,0,962,4,0,487,2,4,4,0,622,827,807,662,0,3421,6,1,16,4,803,969,758,875,16,4
2024-09-22 07:27:38,107.37676501274109,10,0,134.7799999999987,63.9897674365202,2752,1,6,6,922,14,0,0,0,0,0,2754,0,3,790,4,1,234,2,0,4,0,624,652,654,585,0,2754,6,5,3,6,637,733,714,665,3,6
2024-09-22 07:27:38,122.89995312690735,10,1,132.93999999999767,71.50649328809232,3202,0,8,8,1090,24,0,0,0,0,0,3202,0,5,936,5,2,311,1,1,5,0,743,701,687,750,0,3202,5,5,7,8,848,761,843,738,7,10
2024-09-22 07:27:38,137.05275893211365,10,3,135.91999999999928,76.95259742322378,3011,1,8,8,1010,23,0,0,0,0,0,3011,1,3,888,5,1,286,2,2,5,0,734,630,624,726,1,3011,5,5,8,8,804,728,808,653,8,15
2024-09-22 07:27:38,152.93272304534912,10,3,192.41999999999962,92.71445474494249,3615,0,3,3,1276,19,0,0,0,0,0,3621,0,1,1066,2,1,388,2,0,2,0,680,908,873,680,0,3621,8,2,91,3,776,973,810,966,91,7
2024-09-22 07:27:38,168.32653403282166,10,1,189.42000000000033,89.071058187983,3372,1,5,5,1191,17,0,0,0,0,0,3376,0,2,1031,3,1,307,1,2,3,0,698,850,813,673,1,3376,7,5,33,5,787,887,781,884,33,7
2024-09-22 07:27:38,185.71446013450623,10,1,296.4000000000155,112.36000542424154,4000,0,3,3,1370,34,0,0,0,0,0,4010,0,3,1201,0,0,390,0,0,0,0,945,857,839,950,0,4010,10,3,26,3,1104,880,1065,932,26,3
2024-09-22 07:27:38,201.16566586494446,10,1,200.46,90.4862710449379,3324,1,7,7,1142,24,0,0,0,0,0,3328,0,4,1004,3,2,255,3,1,3,0,658,886,827,685,0,3328,7,4,13,7,800,893,703,912,13,10
2024-09-22 07:27:38,215.82857513427734,10,3,175.75999999999976,92.07360179536045,3324,0,7,7,1146,23,0,0,0,0,0,3328,0,5,993,3,1,341,2,0,3,0,771,719,681,806,0,3328,7,7,6,7,898,787,859,767,6,14
2024-09-22 07:27:38,231.31752800941467,10,1,157.07999999999595,86.63629784237128,3247,2,6,6,1103,17,0,0,0,0,0,3249,1,3,964,4,2,359,2,3,4,0,663,809,762,642,1,3249,6,4,12,6,673,852,873,830,12,13
2024-09-22 07:27:38,243.6731948852539,10,1,128.77999999999972,65.0799656228628,2561,3,15,15,882,22,0,0,0,0,0,2559,0,9,760,6,6,251,5,7,6,0,340,747,759,379,3,2559,4,7,74,15,452,831,403,778,74,27
2024-09-22 07:27:38,249.83085107803345,10,3,4.0000000000003695,37.171849618665874,1278,4,13,13,455,19,0,0,0,0,0,1270,0,5,359,9,4,146,8,4,9,0,215,331,320,245,2,1270,1,5,9,13,274,374,244,359,9,19
2024-09-22 07:27:38,267.9643831253052,10,4,219.55999999999983,106.36464465782046,3652,0,7,7,1242,31,0,0,0,0,0,3658,1,5,1102,2,0,439,1,1,2,0,672,922,894,712,0,3658,8,4,14,7,773,1035,867,960,14,11
2024-09-22 07:27:38,281.4222300052643,10,1,148.299999999999,79.01448210759554,2590,1,8,8,862,21,0,0,0,0,0,2590,0,3,735,5,1,286,4,5,5,0,293,852,818,316,2,2590,5,4,22,8,448,866,330,914,22,15
2024-09-22 07:27:38,292.49742102622986,10,2,144.01999999999933,66.13832616491709,2303,1,12,12,805,18,0,0,0,0,0,2301,0,6,684,6,1,156,2,6,6,0,305,743,758,328,3,2301,4,7,5,12,348,838,336,756,5,24
2024-09-22 07:27:38,308.3211109638214,10,2,257.8200000000011,100.34233778424095,3275,1,8,8,1156,19,0,0,0,0,0,3281,0,6,996,2,1,255,1,5,2,0,630,847,855,631,3,3281,8,3,57,8,727,913,678,893,57,15
2024-09-22 07:27:38,326.30769300460815,10,8,295.8400000000078,112.06757428648416,3553,1,20,20,1251,22,0,0,0,0,0,3557,1,17,1102,3,2,189,2,10,3,0,747,889,916,755,7,3557,7,12,44,20,806,984,788,911,44,27
2024-09-22 07:27:38,338.2954568862915,10,0,192.79999999999902,84.81417488446459,2527,2,25,25,895,15,0,0,0,0,0,2508,1,20,767,6,3,191,7,12,6,1,625,546,488,628,11,2525,4,12,28,25,691,525,664,592,28,31
2024-09-22 07:27:38,353.7341191768646,10,1,175.57999999999987,109.49714201153256,2849,0,44,44,961,24,0,0,0,0,0,2849,1,42,822,5,0,292,2,9,5,0,594,646,611,602,7,2849,5,28,65,44,648,784,635,666,65,56
2024-09-22 07:27:38,365.51943492889404,10,6,189.8999999999998,88.67472012923099,2174,0,36,36,778,19,0,0,0,0,0,2170,1,29,645,7,0,174,5,15,7,0,338,659,644,318,12,2170,3,18,8,36,342,689,359,733,8,46
2024-09-22 07:27:38,377.23323607444763,10,19,154.87999999999897,96.82469443045557,2233,2,40,40,689,21,0,0,0,0,0,2033,1,33,576,7,4,410,4,16,7,1,403,451,489,408,10,2229,3,21,35,40,462,542,493,653,35,51
2024-09-22 07:27:38,389.7175352573395,10,12,164.33999999999992,105.88036241126247,2258,2,42,41,810,14,0,0,0,0,0,2252,1,33,684,8,3,194,5,18,8,0,318,667,628,384,14,2252,2,26,27,42,462,696,343,680,27,52
2024-09-22 07:27:38,400.7965030670166,10,14,174.55999999999977,96.36889612860978,1858,1,66,66,625,21,0,0,0,0,0,1783,1,56,522,10,3,122,8,23,10,2,304,529,474,355,20,1848,0,46,8,66,401,490,334,537,8,88
2024-09-22 07:27:38,414.0916051864624,10,15,194.42000000000013,143.0586125496775,2470,2,56,56,843,16,0,0,0,0,0,2454,0,49,728,7,2,186,3,17,7,1,319,758,745,386,14,2466,3,36,23,56,419,831,354,787,23,59
2024-09-22 07:27:38,432.7979040145874,10,13,321.7000000000087,188.79950878815725,3208,0,64,64,1098,26,0,0,0,0,0,3203,1,61,971,4,1,171,1,18,4,1,611,792,825,669,18,3210,6,45,82,64,690,923,640,805,82,74
2024-09-22 07:27:38,444.50242018699646,10,1,236.09999999999897,143.3430482139811,2146,3,62,62,754,19,0,0,0,0,0,2077,0,55,603,8,3,236,6,24,8,5,522,316,268,568,22,2140,2,35,176,62,594,404,563,333,176,78
2024-09-22 07:27:38,451.2365520000458,10,5,142.60000000000025,80.45469448901713,1115,1,48,48,405,18,0,0,0,0,0,1061,1,39,276,10,1,88,4,18,10,3,274,232,180,275,15,1105,0,28,18,48,294,207,300,235,18,61
