Start Timestamp,Elapsed Time (s),Rounds Played,Score,Total Reward,Loss,BOMB_DROPPED,BOMB_EXPLODED,COIN_COLLECTED,COIN_FOUND,CRATE_DESTROYED,GOT_KILLED,INVALID_ACTION,KILLED_OPPONENT,KILLED_SELF,MOVED_DOWN,MOVED_LEFT,MOVED_RIGHT,MOVED_UP,OPPONENT_ELIMINATED,SURVIVED_ROUND,WAITED,UP,RIGHT,DOWN,LEFT,WAIT
2024-09-10 23:04:20,3.638786792755127,10,0,-3077.5400000000936,157933.27501434542,0,0,0,0,0,0,1507,0,0,422,254,253,405,0,10,1169,666,796,823,556,1169
2024-09-10 23:04:20,7.255494832992554,10,0,-925.959999999953,1985.558981734328,0,0,0,0,0,0,423,0,0,835,137,178,841,0,10,1596,974,243,900,297,1596
2024-09-10 23:04:20,11.043075799942017,10,0,-1581.8800000000288,227639350757.1046,0,0,0,0,0,0,789,0,0,949,179,177,968,0,10,948,1609,237,973,243,948
2024-09-10 23:04:20,14.885178804397583,10,0,-7415.679999999915,1826683857972736.0,0,0,0,0,0,0,3708,0,0,57,43,40,78,0,10,84,3689,67,88,82,84
2024-09-10 23:04:20,18.80505681037903,10,0,-7403.7199999999575,2963486562258944.0,0,0,0,0,0,0,3702,0,0,53,56,48,65,0,10,86,1393,79,97,2355,86
2024-09-10 23:04:20,22.80019783973694,10,0,-7443.3999999999505,75435482975120.0,0,0,0,0,0,0,3722,0,0,71,32,49,58,0,10,78,312,1296,2201,123,78
2024-09-10 23:04:20,26.27510690689087,10,0,-7315.379999999934,34560863322336.0,0,0,0,0,0,0,3660,0,0,74,52,82,75,0,10,67,1788,1475,593,87,67
2024-09-10 23:04:20,29.691341876983643,10,0,-7382.83999999993,16197011650968.0,0,0,0,0,0,0,3693,0,0,46,102,58,43,0,10,68,977,788,142,2035,68
2024-09-10 23:04:20,33.21918177604675,10,0,-7288.359999999897,2365773216593.25,0,0,0,0,0,0,3646,0,0,106,59,57,64,0,10,78,182,899,2442,409,78
2024-09-10 23:04:20,37.17593288421631,10,0,-7350.899999999934,314301056341.875,0,0,0,0,0,0,3677,0,0,76,59,67,58,0,10,73,699,1603,875,760,73
2024-09-10 23:04:20,40.80038094520569,10,0,-7355.819999999925,21560425473.21582,0,0,0,0,0,0,3679,0,0,42,79,74,57,0,10,79,1373,107,81,2370,79
2024-09-10 23:04:20,44.59934687614441,10,0,-7255.439999999951,777881353.7648058,0,0,0,0,0,0,3630,0,0,30,111,126,37,0,10,76,770,2370,248,546,76
2024-09-10 23:04:20,48.306145668029785,10,0,-7145.839999999927,2115062.0260077417,0,0,0,0,0,0,3576,0,0,55,121,131,47,0,10,80,97,1184,1956,693,80
2024-09-10 23:04:20,52.06845188140869,10,0,-6484.380000000054,29651.42610952258,0,0,0,0,0,0,3230,0,0,127,48,40,168,0,10,397,3094,118,150,251,397
2024-09-10 23:04:20,55.73048400878906,10,0,-4457.74000000054,2361.4291666448116,0,0,0,0,0,0,2152,0,0,35,79,71,44,0,10,1629,77,623,382,1299,1629
2024-09-10 23:04:20,59.22269797325134,10,0,-666.0799999999733,395.8340001483448,0,0,0,0,0,0,153,0,0,34,57,47,45,0,10,3674,90,75,89,82,3674
2024-09-10 23:04:20,62.58665490150452,10,0,-694.1399999999596,159.40053752087988,0,0,0,0,0,0,166,0,0,48,36,37,38,0,10,3685,85,87,84,69,3685
2024-09-10 23:04:20,66.69342494010925,10,0,-683.8599999999715,84.3931818260462,0,0,0,0,0,0,160,0,0,33,37,45,36,0,10,3699,68,74,82,87,3699
2024-09-10 23:04:20,70.39588785171509,10,0,-667.399999999973,82.0231745915953,0,0,0,0,0,0,152,0,0,42,39,43,36,0,10,3698,72,93,79,68,3698
2024-09-10 23:04:20,74.12755799293518,10,0,-723.7599999999454,82.47659805021249,0,0,0,0,0,0,181,0,0,52,32,27,40,0,10,3678,88,73,96,75,3678
2024-09-10 23:04:20,77.78699088096619,10,0,-698.4399999999538,83.98826613440178,0,0,0,0,0,0,169,0,0,34,57,42,36,0,10,3672,80,96,63,99,3672
2024-09-10 23:04:20,81.53742980957031,10,0,-675.3599999999617,86.1430030213669,0,0,0,0,0,0,157,0,0,43,44,47,37,0,10,3682,77,74,99,78,3682
2024-09-10 23:04:20,85.49075102806091,10,0,-610.4000000000012,83.18954997276887,0,0,0,0,0,0,122,0,0,31,47,45,37,0,10,3728,81,71,62,68,3728
2024-09-10 23:04:20,89.12469387054443,10,0,-709.959999999939,79.61698100506328,0,0,0,0,0,0,173,0,0,42,36,31,32,0,10,3696,70,71,88,85,3696
2024-09-10 23:04:20,92.87322878837585,10,0,-660.9199999999712,76.85249008820392,0,0,0,0,0,0,148,0,0,36,42,34,40,0,10,3710,86,64,69,81,3710
2024-09-10 23:04:20,96.63829779624939,10,0,-691.4799999999484,81.17108219955117,0,0,0,0,0,0,166,0,0,52,45,43,38,0,10,3666,77,106,84,77,3666
2024-09-10 23:04:20,100.45087170600891,10,0,-746.1599999999473,86.47686771559529,0,0,0,0,0,0,195,0,0,46,49,52,34,0,10,3634,86,96,93,101,3634
2024-09-10 23:04:20,104.05746173858643,10,0,-675.7599999999654,88.18834188883193,0,0,0,0,0,0,155,0,0,29,39,39,34,0,10,3714,72,79,72,73,3714
