Start Timestamp,Elapsed Time (s),Rounds Played,Score,Total Reward,Loss,BOMB_DROPPED,BOMB_EXPLODED,COIN_COLLECTED,COIN_FOUND,CRATE_DESTROYED,GOT_KILLED,INVALID_ACTION,KILLED_OPPONENT,KILLED_SELF,MOVED_DOWN,MOVED_LEFT,MOVED_RIGHT,MOVED_UP,OPPONENT_ELIMINATED,SURVIVED_ROUND,WAITED,UP,RIGHT,DOWN,LEFT,WAIT
2024-09-11 10:23:15,3.430874824523926,10,0,-352.79999999985887,245.57421872181294,0,0,0,0,0,0,457,0,0,534,1094,1126,550,0,10,249,661,1272,622,1206,249
2024-09-11 10:23:15,7.167326927185059,10,0,324.4000000000156,52.51977430986881,0,0,0,0,0,0,174,0,0,797,1030,1018,833,0,10,158,879,1060,846,1067,158
2024-09-11 10:23:15,10.973778009414673,10,0,429.20000000005007,7.0739244646511,0,0,0,0,0,0,146,0,0,982,904,900,992,0,10,86,1035,932,1007,950,86
2024-09-11 10:23:15,15.11781907081604,10,0,403.0000000000563,30.878872319708535,0,0,0,0,0,0,156,0,0,1159,707,749,1146,0,10,93,1176,791,1201,749,93
2024-09-11 10:23:15,18.702337980270386,10,0,456.8000000000615,9.699059991208287,0,0,0,0,0,0,134,0,0,931,947,989,925,0,10,84,972,1022,959,973,84
2024-09-11 10:23:15,22.256054162979126,10,0,383.20000000002364,14.36020805199314,0,0,0,0,0,0,165,0,0,915,948,975,914,0,10,93,951,1017,958,991,93
2024-09-11 10:23:15,25.765453100204468,10,0,349.40000000003823,11.064988567089586,0,0,0,0,0,0,182,0,0,959,914,904,964,0,10,87,1011,939,1010,963,87
2024-09-11 10:23:15,29.63078498840332,10,0,419.00000000005326,7.629356897486559,0,0,0,0,0,0,149,0,0,921,964,937,947,0,10,92,991,973,948,1006,92
2024-09-11 10:23:15,33.15728688240051,10,0,441.2000000000579,15.657759213933787,0,0,0,0,0,0,137,0,0,947,942,962,923,0,10,99,951,994,987,979,99
2024-09-11 10:23:15,36.567384004592896,10,0,389.0000000000732,21.05326350947462,0,0,0,0,0,0,158,0,0,1046,818,790,1089,0,10,109,1129,835,1084,853,109
2024-09-11 10:23:15,40.00486397743225,10,0,425.4000000000429,3.483597430656232,0,0,0,0,0,0,151,0,0,845,1047,1044,849,0,10,74,892,1085,879,1080,74
2024-09-11 10:23:15,43.590100049972534,10,0,443.2000000000632,6.385991150092195,0,0,0,0,0,0,138,0,0,982,898,914,986,0,10,92,1022,944,1013,939,92
2024-09-11 10:23:15,47.08967089653015,10,0,457.20000000006434,12.754676221275645,0,0,0,0,0,0,139,0,0,942,983,974,907,0,10,65,934,1007,981,1023,65
2024-09-11 10:23:15,50.53510499000549,10,0,410.60000000004163,10.991397195288755,0,0,0,0,0,0,149,0,0,850,1034,1028,843,0,10,106,896,1060,879,1069,106
2024-09-11 10:23:15,53.98497700691223,10,0,408.20000000005086,5.02707328076167,0,0,0,0,0,0,155,0,0,895,991,999,882,0,10,88,928,1030,933,1031,88
